Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15
http://www.wikidata.org/entity/Q3178400	1288	Weir Group	Other Industrial Equipment	United Kingdom	7.9	4.1	0.5	5.3	1551	http://dbpedia.org/resource/Weir_Group	low	http://dbpedia.org/resource/Weir_Group	http://yago-knowledge.org/resource/Weir_Group
	1289	China Communications Services	Telecommunications services	China	4.7	9.8	0.4	7.2	1553	http://dbpedia.org/resource/China_Communications_Services	low	http://dbpedia.org/resource/China_Communications_Services_Corporation	
http://www.wikidata.org/entity/Q346078	1290	ICAP	Investment Services	United Kingdom	3.2	2.7	0.2	129.9	1554	http://dbpedia.org/resource/ICAP	low	http://dbpedia.org/resource/ICAP	
	1291	Wistron	Computer Hardware	Taiwan	2.5	22.2	0.2	9.4	1555	http://dbpedia.org/resource/Wistron	low	http://dbpedia.org/resource/Wistron_Corporation	
	1292	Hokuhoku Financial Group	Regional Banks	Japan	2.6	2.5	0.2	128.7	1556	http://dbpedia.org/resource/Hokuhoku_Financial_Group	low	http://dbpedia.org/resource/Hokuhoku_Financial_Group	
http://www.wikidata.org/entity/Q511939	1293	Andritz	Other Industrial Equipment	Austria	7.4	6.7	0.3	6.8	1558	http://dbpedia.org/resource/Andritz	low	http://dbpedia.org/resource/Andritz	http://yago-knowledge.org/resource/Andritz
http://www.wikidata.org/entity/Q346704	1294	Beam	Beverages	United States	10.1	2.5	0.4	8.6	1559	http://dbpedia.org/resource/Beam	medium	http://dbpedia.org/resource/Beam	
	1295	Hokkaido Electric Power	Electric Utilities	Japan	1.7	7.7	-0.9	19.6	1560	http://dbpedia.org/resource/Hokkaido_Electric_Power	low	http://dbpedia.org/resource/Hokkaido_Electric_Power_Company	
	1296	Kansas City Southern	Railroads	United States	11.9	2.2	0.4	6.4	1561	http://dbpedia.org/resource/Kansas_City_Southern	medium	http://dbpedia.org/resource/Kansas_City_Southern_(company)	
http://www.wikidata.org/entity/Q1608043	1297	Pall	Precision Healthcare Equipment	United States	7.6	2.7	0.6	3.5	1563	http://dbpedia.org/resource/Pall	low	http://dbpedia.org/resource/Pall	
	1298	Pinnacle West	Electric Utilities	United States	6.3	3.3	0.4	13.4	1565	http://dbpedia.org/resource/Pinnacle_West	low	http://dbpedia.org/resource/Arizona_Public_Service	
http://www.wikidata.org/entity/Q5295864	1299	Dongfang Electric	Electrical Equipment	China	4.7	6	0.3	12.6	1568	http://dbpedia.org/resource/Dongfang_Electric	low	http://dbpedia.org/resource/Dongfang_Electric	http://yago-knowledge.org/resource/Dongfang_Electric
http://www.wikidata.org/entity/Q669141	1300	Coloplast	Medical Equipment & Supplies	Denmark	11.4	1.9	0.4	1.8	1569	http://dbpedia.org/resource/Coloplast	medium	http://dbpedia.org/resource/Coloplast	http://yago-knowledge.org/resource/Coloplast
http://www.wikidata.org/entity/Q8035757	1301	World Fuel Services	Specialty Stores	United States	2.9	38.9	0.2	4.1	1570	http://dbpedia.org/resource/World_Fuel_Services	low	http://dbpedia.org/resource/World_Fuel_Services	http://yago-knowledge.org/resource/World_Fuel_Services
	1302	Burberry Group	Apparel/Accessories	United Kingdom	9.7	3	0.4	2.4	1571	http://dbpedia.org/resource/Burberry_Group	low	http://dbpedia.org/resource/Burberry	
http://www.wikidata.org/entity/Q2144525	1303	Scripps Networks Interactive	Broadcasting & Cable	United States	9.6	2.3	0.4	4.1	1572	http://dbpedia.org/resource/Scripps_Networks_Interactive	low	http://dbpedia.org/resource/Scripps_Networks_Interactive	http://yago-knowledge.org/resource/Scripps_Networks_Interactive
http://www.wikidata.org/entity/Q3200	1304	Salzgitter	Iron & Steel	Germany	2.5	13.4	-0.1	11.7	1572	http://dbpedia.org/resource/Salzgitter	low	http://dbpedia.org/resource/Salzgitter	http://yago-knowledge.org/resource/Salzgitter
http://www.wikidata.org/entity/Q4857098	1305	Banrisul	Regional Banks	Brazil	3.6	3.6	0.4	22.3	1574	http://dbpedia.org/resource/Banrisul	low	http://dbpedia.org/resource/Banrisul	http://yago-knowledge.org/resource/Banrisul
http://www.wikidata.org/entity/Q7165001	1306	Pentair	Other Industrial Equipment	Switzerland	10.9	4.4	-0.1	11.8	1575	http://dbpedia.org/resource/Pentair	medium	http://dbpedia.org/resource/Pentair	http://yago-knowledge.org/resource/Pentair
http://www.wikidata.org/entity/Q673327	1307	Arkema	Diversified Chemicals	France	6.4	8.4	0.3	7.2	1576	http://dbpedia.org/resource/Arkema	low	http://dbpedia.org/resource/Arkema	http://yago-knowledge.org/resource/Arkema
http://www.wikidata.org/entity/Q8273105	1308	Ingredion	Food Processing	United States	5.3	6.5	0.4	5.6	1578	http://dbpedia.org/resource/Ingredion	low	http://dbpedia.org/resource/Ingredion	
	1309	Enagas	Natural Gas Utilities	Spain	5.8	1.6	0.5	10.6	1581	http://dbpedia.org/resource/Enagas	low	http://dbpedia.org/resource/Enag�s	
http://www.wikidata.org/entity/Q2003789	1310	Indian Bank	Regional Banks	India	1.4	2.6	0.3	27.5	1581	http://dbpedia.org/resource/Indian_Bank	low	http://dbpedia.org/resource/Indian_Bank	http://yago-knowledge.org/resource/Indian_Bank
http://www.wikidata.org/entity/Q6297774	1311	Joyo Bank	Regional Banks	Japan	4.2	1.9	0.2	97.1	1581	http://dbpedia.org/resource/Joyo_Bank	low	http://dbpedia.org/resource/Joyo_Bank	http://yago-knowledge.org/resource/Joyo_Bank
http://www.wikidata.org/entity/Q430745	1312	Teradata	Computer Services	United States	9.6	2.7	0.4	3.1	1584	http://dbpedia.org/resource/Teradata	low	http://dbpedia.org/resource/Teradata	http://yago-knowledge.org/resource/Teradata
http://www.wikidata.org/entity/Q497254	1313	Hyosung	Diversified Metals & Mining	South Korea	1.6	11.2	0.1	12.9	1586	http://dbpedia.org/resource/Hyosung	low	http://dbpedia.org/resource/Hyosung	http://yago-knowledge.org/resource/Hyosung
	1314	Marfrig Group	Food Processing	Brazil	2.5	12.3	-0.1	12	1586	http://dbpedia.org/resource/Marfrig_Group	low	http://dbpedia.org/resource/Marfrig	
	1315	Plains Exploration	Oil & Gas Operations	United States	6.1	2.6	0.3	17.3	1588	http://dbpedia.org/resource/Plains_Exploration	low	http://dbpedia.org/resource/Plains_Exploration_&_Production	
http://www.wikidata.org/entity/Q249798	1316	Wolters Kluwer	Printing & Publishing	Netherlands	6.6	4.8	0.4	8.5	1588	http://dbpedia.org/resource/Wolters_Kluwer	low	http://dbpedia.org/resource/Wolters_Kluwer	http://yago-knowledge.org/resource/Wolters_Kluwer
	1317	77 Bank	Regional Banks	Japan	2	1.4	0.1	92.2	1588	http://dbpedia.org/resource/77_Bank	low	http://dbpedia.org/resource/The_77_Bank	
	1318	Empresas CMPC	Paper & Paper Products	Chile	8	4.8	0.2	14	1591	http://dbpedia.org/resource/Empresas_CMPC	low	http://dbpedia.org/resource/CMPC_(company)	
http://www.wikidata.org/entity/Q3110722	1319	Goodman Group	Real Estate	Australia	8.9	0.7	0.4	8.4	1592	http://dbpedia.org/resource/Goodman_Group	low	http://dbpedia.org/resource/Goodman_Group	http://yago-knowledge.org/resource/Goodman_Group
http://www.wikidata.org/entity/Q9292132	1320	Grupo Argos	Construction Materials	Colombia	9.5	3.8	0.2	15.2	1594	http://dbpedia.org/resource/Grupo_Argos	low	http://dbpedia.org/resource/Grupo_Argos	
http://www.wikidata.org/entity/Q855479	1321	TDK	Electronics	Japan	4.6	9.8	0	12.6	1597	http://dbpedia.org/resource/TDK	low	http://dbpedia.org/resource/TDK	http://yago-knowledge.org/resource/TDK
http://www.wikidata.org/entity/Q355272	1322	Buenaventura	Diversified Metals & Mining	Peru	6.3	1.5	0.7	4.5	1601	http://dbpedia.org/resource/Buenaventura	low	http://dbpedia.org/resource/Buenaventura	
http://www.wikidata.org/entity/Q2295406	1323	Smiths Group	Conglomerates	United Kingdom	7.8	4.7	0.4	5.3	1602	http://dbpedia.org/resource/Smiths_Group	low	http://dbpedia.org/resource/Smiths_Group	http://yago-knowledge.org/resource/Smiths_Group
http://www.wikidata.org/entity/Q464905	1324	Geberit	Construction Materials	Switzerland	9.4	2	0.4	2.2	1602	http://dbpedia.org/resource/Geberit	low	http://dbpedia.org/resource/Geberit	
	1325	InTouch	Communications Equipment	Thailand	8.6	0.3	0.5	1.5	1604	http://dbpedia.org/resource/InTouch	low	http://dbpedia.org/resource/In_Touch_(disambiguation)	
http://www.wikidata.org/entity/Q1497417	1326	Gecina	Real Estate	France	7.1	0.9	0.3	14.8	1606	http://dbpedia.org/resource/Gecina	low	http://dbpedia.org/resource/Gecina	http://yago-knowledge.org/resource/Gecina
	1327	Kawasaki Kisen Kaisha	Other Transportation	Japan	2.2	11.7	-0.5	12.3	1608	http://dbpedia.org/resource/Kawasaki_Kisen_Kaisha	low	http://dbpedia.org/resource/K_Line	
http://www.wikidata.org/entity/Q753981	1328	Atco	Electric Utilities	Canada	5	4.4	0.4	14.4	1609	http://dbpedia.org/resource/Atco	low	http://dbpedia.org/resource/Atco	
	1329	Maanshan Iron & Steel	Iron & Steel	China	2.3	11.8	-0.6	12.2	1610	http://dbpedia.org/resource/Maanshan_Iron_&_Steel	low	http://dbpedia.org/resource/Magang	
	1330	Quinenco	Conglomerates	Chile	4.6	4.1	0.2	46.3	1611	http://dbpedia.org/resource/Quinenco	low	http://dbpedia.org/resource/Quinenco	
	1331	TCL Corp	Consumer Electronics	China	3.4	11	0.1	12.8	1613	http://dbpedia.org/resource/TCL_Corp	low	http://dbpedia.org/resource/TCL_Corporation	
http://www.wikidata.org/entity/Q4686051	1332	Advance Auto Parts	Specialty Stores	United States	5.9	6.2	0.4	4.6	1615	http://dbpedia.org/resource/Advance_Auto_Parts	low	http://dbpedia.org/resource/Advance_Auto_Parts	http://yago-knowledge.org/resource/Advance_Auto_Parts
http://www.wikidata.org/entity/Q7988215	1333	Western Refining	Oil & Gas Operations	United States	3.1	9.5	0.4	2.5	1616	http://dbpedia.org/resource/Western_Refining	low	http://dbpedia.org/resource/Western_Refining	http://yago-knowledge.org/resource/Western_Refining
	1334	NHPC	Electric Utilities	India	4.6	1.4	0.6	11.8	1620	http://dbpedia.org/resource/NHPC	low	http://dbpedia.org/resource/NHPC_Limited	
	1335	Doosan Infracore	Other Industrial Equipment	South Korea	2.3	7.2	0.4	10.5	1622	http://dbpedia.org/resource/Doosan_Infracore	low	http://dbpedia.org/resource/Doosan_Group	
http://www.wikidata.org/entity/Q901262	1336	Grifols	Biotechs	Spain	12.1	3.5	0.3	7.4	1623	http://dbpedia.org/resource/Grifols	medium	http://dbpedia.org/resource/Grifols	http://yago-knowledge.org/resource/Grifols
http://www.wikidata.org/entity/Q735562	1337	Soriana	Specialty Stores	Mexico	6.8	8	0.3	5.7	1626	http://dbpedia.org/resource/Soriana	low	http://dbpedia.org/resource/Soriana	http://yago-knowledge.org/resource/Soriana
http://www.wikidata.org/entity/Q1540745	1338	Usiminas	Iron & Steel	Brazil	5.3	6.2	-0.3	15.3	1627	http://dbpedia.org/resource/Usiminas	low	http://dbpedia.org/resource/Usiminas	http://yago-knowledge.org/resource/Usiminas
http://www.wikidata.org/entity/Q806808	1339	Bankinter	Regional Banks	Spain	3.3	3.7	0.2	76.5	1629	http://dbpedia.org/resource/Bankinter	low	http://dbpedia.org/resource/Bankinter	http://yago-knowledge.org/resource/Bankinter
http://www.wikidata.org/entity/Q2552657	1340	Waters	Precision Healthcare Equipment	United States	8.1	1.8	0.5	3.2	1630	http://dbpedia.org/resource/Waters	low	http://dbpedia.org/resource/Waters	
	1341	Netease	Computer Services	China	6.8	1.3	0.6	3.1	1631	http://dbpedia.org/resource/Netease	low	http://dbpedia.org/resource/NetEase	
http://www.wikidata.org/entity/Q45576	1342	Novozymes	Biotechs	Denmark	11	2	0.4	2.6	1633	http://dbpedia.org/resource/Novozymes	medium	http://dbpedia.org/resource/Novozymes	http://yago-knowledge.org/resource/Novozymes
http://www.wikidata.org/entity/Q222866	1343	URS	Construction Services	United States	3.5	11	0.3	8.8	1633	http://dbpedia.org/resource/URS	low	http://dbpedia.org/resource/URS	
http://www.wikidata.org/entity/Q296782	1344	ARM Holdings	Semiconductors	United Kingdom	19.6	0.9	0.3	2.3	1636	http://dbpedia.org/resource/ARM_Holdings	medium	http://dbpedia.org/resource/ARM_Holdings	http://yago-knowledge.org/resource/ARM_Holdings
http://www.wikidata.org/entity/Q7081342	1345	Oil India	Oil & Gas Operations	India	6.1	1.9	0.7	4.5	1638	http://dbpedia.org/resource/Oil_India	low	http://dbpedia.org/resource/Oil_India	http://yago-knowledge.org/resource/Oil_India
http://www.wikidata.org/entity/Q1046186	1346	Halyk Bank	Regional Banks	Kazakhstan	2	1.6	0.5	16	1640	http://dbpedia.org/resource/Halyk_Bank	low	http://dbpedia.org/resource/Halyk_Bank	http://yago-knowledge.org/resource/Halyk_Bank
http://www.wikidata.org/entity/Q7122670	1347	Pacific Rubiales Energy	Oil & Gas Operations	Canada	7.1	3.9	0.5	7.1	1641	http://dbpedia.org/resource/Pacific_Rubiales_Energy	low	http://dbpedia.org/resource/Pacific_Rubiales_Energy	http://yago-knowledge.org/resource/Pacific_Rubiales_Energy
http://www.wikidata.org/entity/Q3433273	1348	Rite Aid	Drug Retail	United States	1.7	26.1	-0.2	7.2	1646	http://dbpedia.org/resource/Rite_Aid	low	http://dbpedia.org/resource/Rite_Aid	http://yago-knowledge.org/resource/Rite_Aid
http://www.wikidata.org/entity/Q499104	1349	Serco Group	Business & Personal Services	United Kingdom	4.7	7.8	0.4	5.3	1647	http://dbpedia.org/resource/Serco_Group	low	http://dbpedia.org/resource/Serco_Group	http://yago-knowledge.org/resource/Serco_Group
http://www.wikidata.org/entity/Q891347	1350	Boliden	Diversified Metals & Mining	Sweden	4.6	6.2	0.5	6.1	1648	http://dbpedia.org/resource/Boliden	low	http://dbpedia.org/resource/Boliden	http://yago-knowledge.org/resource/Boliden
http://www.wikidata.org/entity/Q16977160	1351	Minmetals Development	Trading Companies	China	2.6	25.7	0.1	7.6	1648	http://dbpedia.org/resource/Minmetals_Development	low	http://dbpedia.org/resource/Minmetals_Development	http://yago-knowledge.org/resource/Minmetals_Development
http://www.wikidata.org/entity/Q3633695	1352	Banca Carige	Thrifts & Mortgage Finance	Italy	1.8	2	-0.1	65.1	1650	http://dbpedia.org/resource/Banca_Carige	low	http://dbpedia.org/resource/Banca_Carige	
http://www.wikidata.org/entity/Q1128160	1353	Constellation Brands	Beverages	United States	8.4	2.7	0.4	8.3	1651	http://dbpedia.org/resource/Constellation_Brands	low	http://dbpedia.org/resource/Constellation_Brands	http://yago-knowledge.org/resource/Constellation_Brands
http://www.wikidata.org/entity/Q16996073	1354	Hudson City Bancorp	Thrifts & Mortgage Finance	United States	4.6	1.7	0.2	40.6	1651	http://dbpedia.org/resource/Hudson_City_Bancorp	low	http://dbpedia.org/resource/Hudson_City_Bancorp	http://yago-knowledge.org/resource/Hudson_City_Bancorp
http://www.wikidata.org/entity/Q2395492	1355	Tate & Lyle	Food Processing	United Kingdom	5.8	4.9	0.5	4.6	1654	http://dbpedia.org/resource/Tate_&_Lyle	low	http://dbpedia.org/resource/Tate_&_Lyle	http://yago-knowledge.org/resource/Tate_&_Lyle
http://www.wikidata.org/entity/Q941127	1356	Salesforce.com	Software & Programming	United States	25.8	3	-0.3	5.5	1654	http://dbpedia.org/resource/Salesforce.com	medium	http://dbpedia.org/resource/Salesforce.com	http://yago-knowledge.org/resource/Salesforce.com
http://www.wikidata.org/entity/Q1715931	1357	Tech Data	Electronics	United States	1.9	25.4	0.2	6.8	1656	http://dbpedia.org/resource/Tech_Data	low	http://dbpedia.org/resource/Tech_Data	http://yago-knowledge.org/resource/Tech_Data
http://www.wikidata.org/entity/Q2003387	1358	Corporation Bank	Regional Banks	India	1.1	2.9	0.3	32.1	1656	http://dbpedia.org/resource/Corporation_Bank	low	http://dbpedia.org/resource/Corporation_Bank	http://yago-knowledge.org/resource/Corporation_Bank
	1359	Tiffany & Co	Specialty Stores	United States	8.8	3.8	0.4	4.6	1659	http://dbpedia.org/resource/Tiffany_&_Co	low	http://dbpedia.org/resource/Tiffany_&_Co.	
http://www.wikidata.org/entity/Q3312	1360	Piraeus Bank	Regional Banks	Greece	0.3	3.9	-8.6	62.5	1660	http://dbpedia.org/resource/Piraeus_Bank	low	http://dbpedia.org/resource/Piraeus_Bank	http://yago-knowledge.org/resource/Piraeus_Bank
	1361	Manpower	Business & Personal Services	United States	4.5	20.7	0.2	7	1662	http://dbpedia.org/resource/Manpower	low	http://dbpedia.org/resource/Human_resources	
http://www.wikidata.org/entity/Q2826823	1362	Aggreko	Business & Personal Services	United Kingdom	8	2.6	0.4	3.4	1664	http://dbpedia.org/resource/Aggreko	low	http://dbpedia.org/resource/Aggreko	http://yago-knowledge.org/resource/Aggreko
http://www.wikidata.org/entity/Q80635	1363	Airgas	Specialized Chemicals	United States	7.9	4.9	0.3	5.5	1667	http://dbpedia.org/resource/Airgas	low	http://dbpedia.org/resource/Airgas	http://yago-knowledge.org/resource/Airgas
http://www.wikidata.org/entity/Q301141	1364	Aareal Bank	Thrifts & Mortgage Finance	Germany	1.4	1.5	0.1	60.3	1668	http://dbpedia.org/resource/Aareal_Bank	low	http://dbpedia.org/resource/Aareal_Bank	http://yago-knowledge.org/resource/Aareal_Bank
http://www.wikidata.org/entity/Q7806764	1365	Timken	Other Industrial Equipment	United States	5.5	5	0.5	4.2	1669	http://dbpedia.org/resource/Timken	low	http://dbpedia.org/resource/Timken	
http://www.wikidata.org/entity/Q1198156	1366	FirstGroup	Other Transportation	United Kingdom	1.5	10.7	0.3	8.4	1671	http://dbpedia.org/resource/FirstGroup	low	http://dbpedia.org/resource/FirstGroup	http://yago-knowledge.org/resource/FirstGroup
http://www.wikidata.org/entity/Q577911	1367	Pepco Holdings	Electric Utilities	United States	4.8	5.1	0.3	15.8	1673	http://dbpedia.org/resource/Pepco_Holdings	low	http://dbpedia.org/resource/Pepco_Holdings	http://yago-knowledge.org/resource/Pepco_Holdings
http://www.wikidata.org/entity/Q1613763	1368	Hero MotoCorp	Recreational Products	India	6.2	4.6	0.5	1.9	1674	http://dbpedia.org/resource/Hero_MotoCorp	low	http://dbpedia.org/resource/Hero_MotoCorp	http://yago-knowledge.org/resource/Hero_MotoCorp
http://www.wikidata.org/entity/Q658789	1369	Garmin	Consumer Electronics	Switzerland	6.8	2.7	0.5	4.8	1675	http://dbpedia.org/resource/Garmin	low	http://dbpedia.org/resource/Garmin	http://yago-knowledge.org/resource/Garmin
http://www.wikidata.org/entity/Q4045062	1370	Nanto Bank	Regional Banks	Japan	1.3	1	0	58.2	1676	http://dbpedia.org/resource/Nanto_Bank	low	http://dbpedia.org/resource/Nanto_Bank	http://yago-knowledge.org/resource/Nanto_Bank
	1371	Maxim Integrated Products	Semiconductors	United States	9.6	2.4	0.4	3.7	1677	http://dbpedia.org/resource/Maxim_Integrated_Products	low	http://dbpedia.org/resource/Maxim_Integrated	http://yago-knowledge.org/resource/Maxim_Integrated_Products
	1372	Bank Muscat	Regional Banks	Oman	3.3	1.1	0.4	20.5	1678	http://dbpedia.org/resource/Bank_Muscat	low	http://dbpedia.org/resource/BankMuscat	
http://www.wikidata.org/entity/Q204727	1373	Alexion Pharmaceuticals	Biotechs	United States	18.2	1.1	0.3	2.6	1679	http://dbpedia.org/resource/Alexion_Pharmaceuticals	medium	http://dbpedia.org/resource/Alexion_Pharmaceuticals	http://yago-knowledge.org/resource/Alexion_Pharmaceuticals
http://www.wikidata.org/entity/Q804920	1374	Balfour Beatty	Construction Services	United Kingdom	2.9	15.4	0.1	9.2	1680	http://dbpedia.org/resource/Balfour_Beatty	low	http://dbpedia.org/resource/Balfour_Beatty	http://yago-knowledge.org/resource/Balfour_Beatty
http://www.wikidata.org/entity/Q2141800	1375	Thomas Cook Group	Business & Personal Services	United Kingdom	1.6	15.3	-0.9	9.2	1683	http://dbpedia.org/resource/Thomas_Cook_Group	low	http://dbpedia.org/resource/Thomas_Cook_Group	http://yago-knowledge.org/resource/Thomas_Cook_Group
http://www.wikidata.org/entity/Q4993917	1376	Varian Medical Systems	Medical Equipment & Supplies	United States	8	2.9	0.4	2.9	1685	http://dbpedia.org/resource/Varian_Medical_Systems	low	http://dbpedia.org/resource/Varian_Medical_Systems	http://yago-knowledge.org/resource/Varian_Medical_Systems
http://www.wikidata.org/entity/Q6723256	1377	Macerich	Real Estate	United States	8.6	0.9	0.3	9.3	1685	http://dbpedia.org/resource/Macerich	low	http://dbpedia.org/resource/Macerich	http://yago-knowledge.org/resource/Macerich
	1378	Mashreq Bank	Regional Banks	United Arab Emirates	2.2	1.5	0.4	20.8	1687	http://dbpedia.org/resource/Mashreq_Bank	low	http://dbpedia.org/resource/Mashreq_(Bank)	
http://www.wikidata.org/entity/Q903198	1379	Hellenic Petroleum	Oil & Gas Operations	Greece	3.3	13.8	0.1	9.7	1688	http://dbpedia.org/resource/Hellenic_Petroleum	low	http://dbpedia.org/resource/Hellenic_Petroleum	http://yago-knowledge.org/resource/Hellenic_Petroleum
http://www.wikidata.org/entity/Q7921370	1380	Verisk Analytics	Business & Personal Services	United States	11	1.5	0.3	2.4	1692	http://dbpedia.org/resource/Verisk_Analytics	medium	http://dbpedia.org/resource/Verisk_Analytics	http://yago-knowledge.org/resource/Verisk_Analytics
http://www.wikidata.org/entity/Q250362	1381	Israel Discount Bank	Regional Banks	Israel	1.9	2.9	0.2	53.8	1692	http://dbpedia.org/resource/Israel_Discount_Bank	low	http://dbpedia.org/resource/Israel_Discount_Bank	http://yago-knowledge.org/resource/Israel_Discount_Bank
http://www.wikidata.org/entity/Q5310570	1382	Dubai Islamic Bank	Regional Banks	United Arab Emirates	2.2	1.3	0.3	26	1694	http://dbpedia.org/resource/Dubai_Islamic_Bank	low	http://dbpedia.org/resource/Dubai_Islamic_Bank	http://yago-knowledge.org/resource/Dubai_Islamic_Bank
http://www.wikidata.org/entity/Q451329	1383	Lawson	Food Retail	Japan	7.1	5.9	0.3	6.4	1695	http://dbpedia.org/resource/Lawson	low	http://dbpedia.org/resource/Lawson	http://yago-knowledge.org/resource/Lawson
http://www.wikidata.org/entity/Q388455	1384	Shikoku Electric Power	Electric Utilities	Japan	2.3	7.2	-0.1	16.3	1696	http://dbpedia.org/resource/Shikoku_Electric_Power	low	http://dbpedia.org/resource/Shikoku_Electric_Power	http://yago-knowledge.org/resource/Shikoku_Electric_Power
http://www.wikidata.org/entity/Q695110	1385	Volksbank	Regional Banks	Austria	0.5	2.2	-1.2	53.3	1697	http://dbpedia.org/resource/Volksbank	low	http://dbpedia.org/resource/Volksbank	http://yago-knowledge.org/resource/Volksbank
http://www.wikidata.org/entity/Q360409	1386	FMC	Specialized Chemicals	United States	8.3	3.7	0.4	4.4	1697	http://dbpedia.org/resource/FMC	low	http://dbpedia.org/resource/FMC	
http://www.wikidata.org/entity/Q999567	1387	Linear Technology	Semiconductors	United States	8.8	1.3	0.4	1.9	1700	http://dbpedia.org/resource/Linear_Technology	low	http://dbpedia.org/resource/Linear_Technology	http://yago-knowledge.org/resource/Linear_Technology
http://www.wikidata.org/entity/Q4670141	1388	Abu Dhabi Islamic Bank	Regional Banks	United Arab Emirates	2.4	1	0.3	23.3	1701	http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank	low	http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank	http://yago-knowledge.org/resource/Abu_Dhabi_Islamic_Bank
	1389	Windstream	Telecommunications services	United States	5.2	6.2	0.2	14	1702	http://dbpedia.org/resource/Windstream	low	http://dbpedia.org/resource/Windstream_Communications	
http://www.wikidata.org/entity/Q205653	1390	Orient	Consumer Financial Services	Japan	1.9	2.6	0	52	1703	http://dbpedia.org/resource/Orient	low	http://dbpedia.org/resource/Orient	
http://www.wikidata.org/entity/Q246568	1391	ITV	Broadcasting & Cable	United Kingdom	7.8	3.6	0.4	4.4	1704	http://dbpedia.org/resource/ITV	low	http://dbpedia.org/resource/ITV	http://yago-knowledge.org/resource/ITV
http://www.wikidata.org/entity/Q1145004	1392	Randgold Resources	Diversified Metals & Mining	Channel Islands	7.7	1.3	0.4	3.1	1705	http://dbpedia.org/resource/Randgold_Resources	low	http://dbpedia.org/resource/Randgold_Resources	http://yago-knowledge.org/resource/Randgold_Resources
http://www.wikidata.org/entity/Q3650497	1393	Toho Bank	Regional Banks	Japan	0.8	0.7	0.1	51.4	1705	http://dbpedia.org/resource/Toho_Bank	low	http://dbpedia.org/resource/Toho_Bank	http://yago-knowledge.org/resource/Toho_Bank
http://www.wikidata.org/entity/Q2007090	1394	Central Bank of India	Regional Banks	India	1	4	0.1	45.2	1708	http://dbpedia.org/resource/Central_Bank_of_India	low	http://dbpedia.org/resource/Central_Bank_of_India	http://yago-knowledge.org/resource/Central_Bank_of_India
http://www.wikidata.org/entity/Q2007823	1395	OPAP	Casinos & Gaming	Greece	2.8	5.2	0.7	2.3	1709	http://dbpedia.org/resource/OPAP	low	http://dbpedia.org/resource/OPAP	http://yago-knowledge.org/resource/OPAP
http://www.wikidata.org/entity/Q2040151	1396	Vopak	Other Transportation	Netherlands	7.9	1.7	0.4	6.6	1710	http://dbpedia.org/resource/Vopak	low	http://dbpedia.org/resource/Vopak	http://yago-knowledge.org/resource/Vopak
	1397	Shanghai Industrial	Real Estate	Hong Kong-China	3.3	2.5	0.4	14.9	1714	http://dbpedia.org/resource/Shanghai_Industrial	low	http://dbpedia.org/resource/Shanghai_Industrial_Holdings	
	1398	JC Penney	Department Stores	United States	3.4	13	-1	9.8	1717	http://dbpedia.org/resource/JC_Penney	low	http://dbpedia.org/resource/J._C._Penney	
http://www.wikidata.org/entity/Q906943	1399	Grasim Industries	Construction Materials	India	5	4.9	0.5	7.2	1720	http://dbpedia.org/resource/Grasim_Industries	low	http://dbpedia.org/resource/Grasim_Industries	http://yago-knowledge.org/resource/Grasim_Industries
http://www.wikidata.org/entity/Q1962059	1400	Nabors Industries	Oil Services & Equipment	Bermuda	5	6.8	0.2	12.7	1722	http://dbpedia.org/resource/Nabors_Industries	low	http://dbpedia.org/resource/Nabors_Industries	http://yago-knowledge.org/resource/Nabors_Industries
	1401	Eutelsat Communications	Broadcasting & Cable	France	8	1.5	0.4	6.3	1724	http://dbpedia.org/resource/Eutelsat_Communications	low	http://dbpedia.org/resource/Eutelsat	
http://www.wikidata.org/entity/Q118046	1402	Carphone Warehouse	Computer & Electronics Retail	United Kingdom	1.4	0	1.2	1.2	1726	http://dbpedia.org/resource/Carphone_Warehouse	low	http://dbpedia.org/resource/Carphone_Warehouse	
	1403	DIA	Food Retail	Spain	4.9	13.4	0.2	4.4	1728	http://dbpedia.org/resource/DIA	low	http://dbpedia.org/resource/Defense_Intelligence_Agency	
http://www.wikidata.org/entity/Q2004088	1404	Syndicate Bank	Regional Banks	India	1.3	3.2	0.3	35.8	1729	http://dbpedia.org/resource/Syndicate_Bank	low	http://dbpedia.org/resource/Syndicate_Bank	http://yago-knowledge.org/resource/Syndicate_Bank
http://www.wikidata.org/entity/Q1049080	1405	Juniper Networks	Communications Equipment	United States	10.4	4.4	0.2	9.8	1731	http://dbpedia.org/resource/Juniper_Networks	medium	http://dbpedia.org/resource/Juniper_Networks	http://yago-knowledge.org/resource/Juniper_Networks
http://www.wikidata.org/entity/Q6782872	1406	Masco	Construction Materials	United States	7.1	7.7	-0.1	6.9	1732	http://dbpedia.org/resource/Masco	low	http://dbpedia.org/resource/Masco	http://yago-knowledge.org/resource/Masco
http://www.wikidata.org/entity/Q213660	1407	LinkedIn	Computer Services	United States	19.1	1	0	1.4	1736	http://dbpedia.org/resource/LinkedIn	medium	http://dbpedia.org/resource/LinkedIn	http://yago-knowledge.org/resource/LinkedIn
